Date,Plot_Chilli,kc_ini_Chilli,kc_dev_Chilli,kc_mid_Chilli,kc_end_Chilli,RG_days_Chilli,Plot_Tobacco,kc_ini_Tobacco,kc_dev_Tobacco,kc_mid_Tobacco,kc_end_Tobacco,RG_days_Tobacco,Plot_Pulses,kc_ini_Pulses,kc_dev_Pulses,kc_mid_Pulses,kc_end_Pulses,RG_days_Pulses,Kci_Chilli,Kci_Tobacco,Kci_Pulses,Kci_plot 1,Kci_plot 2,Kci_plot 3,Stage_1_Chilli,Stage_1_Tobacco,Stage_1_Pulses,Stage_1_plot 1,Stage_1_plot 2,Stage_1_plot 3,Kei_plot 1,Kei_plot 2,Kei_plot 3,Chilli_crop_rd,Tobacco_crop_rd,Pulses_crop_rd,crop_rd_plot 1,crop_rd_plot 2,crop_rd_plot 3,Chilli_depletion,Tobacco_depletion,Pulses_depletion,final_depletion_plot 1,final_depletion_plot 2,final_depletion_plot 3,Chilli_Sown_Area,Tobacco_Sown_Area,Pulses_Sown_Area,Ze,TAWi_plot 1,TAWi_plot 2,TAWi_plot 3,RAWi_plot 1,RAWi_plot 2,RAWi_plot 3,TEWi_plot 1,TEWi_plot 2,TEWi_plot 3,REWi_plot 1,REWi_plot 2,REWi_plot 3,TEWi,REWi,plot 1_NSA,plot 2_NSA,plot 3_NSA,eva_red_area_Chilli,eva_red_Chilli,eva_red_area_Tobacco,eva_red_Tobacco,eva_red_area_Pulses,eva_red_Pulses,Final_Evap_Red_Chilli,Final_Evap_Red_Tobacco,Final_Evap_Red_Pulses,Final_Evap_Red_plot 1,Final_Evap_Red_plot 2,Final_Evap_Red_plot 3,Chilli_CN2,Tobacco_CN2,Pulses_CN2,Actual Crop Sown Area,consolidated_crop_cn2,Fallow_area,Builtup_area,Waterbodies_area,Pasture,Forest,Crop_Area,Fallow_Area,Fallowcn2,Final_cn2,Final_CN2,Final_CN1,Final_CN3,Dormant,AMC,SMDi_shifted_plot 1,SMDi_shifted_plot 2,SMDi_shifted_plot 3,SMDi_plot 1,SMDi_plot 2,SMDi_plot 3,Ks_soil_cond_plot 1,Ks_soil_plot 1,AE_soil_plot 1,Ks_crop_cond_plot 1,Ks_crop_plot 1,AE_crop_plot 1,Ks_soil_cond_plot 2,Ks_soil_plot 2,AE_soil_plot 2,Ks_crop_cond_plot 2,Ks_crop_plot 2,AE_crop_plot 2,Ks_soil_cond_plot 3,Ks_soil_plot 3,AE_soil_plot 3,Ks_crop_cond_plot 3,Ks_crop_plot 3,AE_crop_plot 3,AE_crop_Chilli,AE_crop_Tobacco,AE_crop_Pulses,AE_soil_Chilli,AE_soil_Tobacco,AE_soil_Pulses,GWnr,GWnr_plot 1,GWnr_plot 2,GWnr_plot 3,GWnr_Fallow,Fallow Area Recharge,Recharge,IWR_Chilli,IWR_Tobacco,IWR_Pulses
1998-01-29,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9924,26.9924,26.9924,26.9944,26.9944,26.9944,2,0.000467418,0.00200735,0,0,0,2,0.000467418,0.00200735,0,0,0,2,0.000467418,0.00200735,0,0,0,0,0,0,0.00200739,0.00200739,0.00200739,0,0,0,0,0,2019,0,0,0,0
1998-01-30,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9944,26.9944,26.9944,26.9959,26.9959,26.9959,2,0.000343558,0.00147542,0,0,0,2,0.000343558,0.00147542,0,0,0,2,0.000343558,0.00147542,0,0,0,0,0,0,0.00147524,0.00147524,0.00147524,0,0,0,0,0,2019,0,0,0,0
1998-01-31,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9959,26.9959,26.9959,26.997,26.997,26.997,2,0.000252429,0.00108407,0,0,0,2,0.000252429,0.00108407,0,0,0,2,0.000252429,0.00108407,0,0,0,0,0,0,0.00108416,0.00108416,0.00108416,0,0,0,0,0,2019,0,0,0,0
1998-02-01,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.997,26.997,26.997,26.9979,26.9979,26.9979,2,0.000185554,0.000941325,0,0,0,2,0.000185554,0.000941325,0,0,0,2,0.000185554,0.000941325,0,0,0,0,0,0,0.000941189,0.000941189,0.000941189,0,0,0,0,0,2019,0,0,0,0
1998-02-02,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9979,26.9979,26.9979,26.9986,26.9986,26.9986,2,0.000127392,0.000646265,0,0,0,2,0.000127392,0.000646265,0,0,0,2,0.000127392,0.000646265,0,0,0,0,0,0,0.000646455,0.000646455,0.000646455,0,0,0,0,0,2019,0,0,0,0
1998-02-03,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9986,26.9986,26.9986,26.999,26.999,26.999,2,8.7479e-05,0.000443785,0,0,0,2,8.7479e-05,0.000443785,0,0,0,2,8.7479e-05,0.000443785,0,0,0,0,0,0,0.000444017,0.000444017,0.000444017,0,0,0,0,0,2019,0,0,0,0
1998-02-04,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.999,26.999,26.999,26.9993,26.9993,26.9993,2,6.00462e-05,0.000304617,0,0,0,2,6.00462e-05,0.000304617,0,0,0,2,6.00462e-05,0.000304617,0,0,0,0,0,0,0.000304973,0.000304973,0.000304973,0,0,0,0,0,2019,0,0,0,0
1998-02-05,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9993,26.9993,26.9993,26.9995,26.9995,26.9995,2,4.12081e-05,0.000209051,0,0,0,2,4.12081e-05,0.000209051,0,0,0,2,4.12081e-05,0.000209051,0,0,0,0,0,0,0.000209471,0.000209471,0.000209471,0,0,0,0,0,2019,0,0,0,0
1998-02-06,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9995,26.9995,26.9995,26.9997,26.9997,26.9997,2,2.8257e-05,0.000143349,0,0,0,2,2.8257e-05,0.000143349,0,0,0,2,2.8257e-05,0.000143349,0,0,0,0,0,0,0.000143875,0.000143875,0.000143875,0,0,0,0,0,2019,0,0,0,0
1998-02-07,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9997,26.9997,26.9997,26.9998,26.9998,26.9998,2,1.94267e-05,0.00573754,0,0,0,2,1.94267e-05,0.00573754,0,0,0,2,1.94267e-05,0.00573754,0,0,0,0,0,0,0.00573781,0.00573781,0.00573781,0,0,0,0,0,2019,0,0,0,0
1998-02-08,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9998,26.9998,26.9998,26.9998,26.9998,26.9998,2,1.33043e-05,1.72264,0,0,0,2,1.33043e-05,1.72264,0,0,0,2,1.33043e-05,1.72264,0,0,0,0,0,0,1.72264,1.72264,1.72264,0,0,0,0,0,2019,0,0,0,0
1998-02-09,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,26.9998,26.9998,26.9998,16.7651,16.7651,16.7651,2,1.05964e-05,5.07304,0,0,0,2,1.05964e-05,5.07304,0,0,0,2,1.05964e-05,5.07304,0,0,0,0,0,0,5.07304,5.07304,5.07304,0,0,0,0,0,2019,0,0,0,0
1998-02-10,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,16.7651,16.7651,16.7651,18.6481,18.6481,18.6481,2,0.631786,3.97556,0,0,0,2,0.631786,3.97556,0,0,0,2,0.631786,3.97556,0,0,0,0,0,0,3.97556,3.97556,3.97556,0,0,0,0,0,2019,0,0,0,0
1998-02-11,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,18.6481,18.6481,18.6481,21.2635,21.2635,21.2635,2,0.515547,2.61539,0,0,0,2,0.515547,2.61539,0,0,0,2,0.515547,2.61539,0,0,0,0,0,0,2.61539,2.61539,2.61539,0,0,0,0,0,2019,0,0,0,0
1998-02-12,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,21.2635,21.2635,21.2635,23.0599,23.0599,23.0599,2,0.354103,1.79638,0,0,0,2,0.354103,1.79638,0,0,0,2,0.354103,1.79638,0,0,0,0,0,0,1.79638,1.79638,1.79638,0,0,0,0,0,2019,0,0,0,0
1998-02-13,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,23.0599,23.0599,23.0599,24.2938,24.2938,24.2938,2,0.243215,1.23384,0,0,0,2,0.243215,1.23384,0,0,0,2,0.243215,1.23384,0,0,0,0,0,0,1.23384,1.23384,1.23384,0,0,0,0,0,2019,0,0,0,0
1998-02-14,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,24.2938,24.2938,24.2938,25.1412,25.1412,25.1412,2,0.167052,0.847463,0,0,0,2,0.167052,0.847463,0,0,0,2,0.167052,0.847463,0,0,0,0,0,0,0.847463,0.847463,0.847463,0,0,0,0,0,2019,0,0,0,0
1998-02-15,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,25.1412,25.1412,25.1412,25.7233,25.7233,25.7233,2,0.11474,0.582079,0,0,0,2,0.11474,0.582079,0,0,0,2,0.11474,0.582079,0,0,0,0,0,0,0.582079,0.582079,0.582079,0,0,0,0,0,2019,0,0,0,0
1998-02-16,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,25.7233,25.7233,25.7233,26.1231,26.1231,26.1231,2,0.0788089,0.399801,0,0,0,2,0.0788089,0.399801,0,0,0,2,0.0788089,0.399801,0,0,0,0,0,0,0.399801,0.399801,0.399801,0,0,0,0,0,2019,0,0,0,0
1998-02-17,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.1231,26.1231,26.1231,26.3977,26.3977,26.3977,2,0.0541298,0.274603,0,0,0,2,0.0541298,0.274603,0,0,0,2,0.0541298,0.274603,0,0,0,0,0,0,0.274603,0.274603,0.274603,0,0,0,0,0,2019,0,0,0,0
1998-02-18,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.3977,26.3977,26.3977,26.5863,26.5863,26.5863,2,0.0371791,0.188611,0,0,0,2,0.0371791,0.188611,0,0,0,2,0.0371791,0.188611,0,0,0,0,0,0,0.188611,0.188611,0.188611,0,0,0,0,0,2019,0,0,0,0
1998-02-19,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.5863,26.5863,26.5863,26.7159,26.7159,26.7159,2,0.0255365,0.129547,0,0,0,2,0.0255365,0.129547,0,0,0,2,0.0255365,0.129547,0,0,0,0,0,0,0.129547,0.129547,0.129547,0,0,0,0,0,2019,0,0,0,0
1998-02-20,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.7159,26.7159,26.7159,26.8048,26.8048,26.8048,2,0.0175397,0.0889797,0,0,0,2,0.0175397,0.0889797,0,0,0,2,0.0175397,0.0889797,0,0,0,0,0,0,0.0889795,0.0889795,0.0889795,0,0,0,0,0,2019,0,0,0,0
1998-02-21,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.8048,26.8048,26.8048,26.866,26.866,26.866,2,0.0120471,0.0611156,0,0,0,2,0.0120471,0.0611156,0,0,0,2,0.0120471,0.0611156,0,0,0,0,0,0,0.0611155,0.0611155,0.0611155,0,0,0,0,0,2019,0,0,0,0
1998-02-22,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.866,26.866,26.866,26.9079,26.9079,26.9079,2,0.0082746,0.0419774,0,0,0,2,0.0082746,0.0419774,0,0,0,2,0.0082746,0.0419774,0,0,0,0,0,0,0.0419772,0.0419772,0.0419772,0,0,0,0,0,2019,0,0,0,0
1998-02-23,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9079,26.9079,26.9079,26.9368,26.9368,26.9368,2,0.00568343,0.0288323,0,0,0,2,0.00568343,0.0288323,0,0,0,2,0.00568343,0.0288323,0,0,0,0,0,0,0.028832,0.028832,0.028832,0,0,0,0,0,2019,0,0,0,0
1998-02-24,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9368,26.9368,26.9368,26.9566,26.9566,26.9566,2,0.00390371,0.0198037,0,0,0,2,0.00390371,0.0198037,0,0,0,2,0.00390371,0.0198037,0,0,0,0,0,0,0.0198032,0.0198032,0.0198032,0,0,0,0,0,2019,0,0,0,0
1998-02-25,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9566,26.9566,26.9566,26.9702,26.9702,26.9702,2,0.00268124,0.013602,0,0,0,2,0.00268124,0.013602,0,0,0,2,0.00268124,0.013602,0,0,0,0,0,0,0.0136018,0.0136018,0.0136018,0,0,0,0,0,2019,0,0,0,0
1998-02-26,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9702,26.9702,26.9702,26.9795,26.9795,26.9795,2,0.00184165,0.00934277,0,0,0,2,0.00184165,0.00934277,0,0,0,2,0.00184165,0.00934277,0,0,0,0,0,0,0.00934241,0.00934241,0.00934241,0,0,0,0,0,2019,0,0,0,0
1998-02-27,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9795,26.9795,26.9795,26.9859,26.9859,26.9859,2,0.00126497,0.00641726,0,0,0,2,0.00126497,0.00641726,0,0,0,2,0.00126497,0.00641726,0,0,0,0,0,0,0.00641683,0.00641683,0.00641683,0,0,0,0,0,2019,0,0,0,0
1998-02-28,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,26.9859,26.9859,26.9859,26.9903,26.9903,26.9903,2,0.000868903,0.00440798,0,0,0,2,0.000868903,0.00440798,0,0,0,2,0.000868903,0.00440798,0,0,0,0,0,0,0.0044074,0.0044074,0.0044074,0,0,0,0,0,2019,0,0,0,0
